PERMNO,date,TICKER,COMNAM,CUSIP,HSICIG,PRC,RET,SHROUT,vwretd,ewretd
86456,28/11/2008,XLI,SECTOR SPDR TRUST,81369Y70,,23.11000,-0.082208,56419,-0.084615,-0.130320
86456,31/12/2008,XLI,SECTOR SPDR TRUST,81369Y70,,23.42000,0.022824,52420,0.022148,0.042176
86456,30/01/2009,XLI,SECTOR SPDR TRUST,81369Y70,,20.61000,-0.119983,52420,-0.077323,-0.024042
86456,27/02/2009,XLI,SECTOR SPDR TRUST,81369Y70,,17.10000,-0.170306,52420,-0.100214,-0.107667
86456,31/03/2009,XLI,SECTOR SPDR TRUST,81369Y70,,18.43000,0.087868,52320,0.086690,0.107474
86456,30/04/2009,XLI,SECTOR SPDR TRUST,81369Y70,,21.76000,0.180684,62520,0.109359,0.192762
86456,29/05/2009,XLI,SECTOR SPDR TRUST,81369Y70,,22.49000,0.033548,53220,0.067788,0.102330
86456,30/06/2009,XLI,SECTOR SPDR TRUST,81369Y70,,21.96000,-0.016966,57320,-0.003098,0.023921
86456,31/07/2009,XLI,SECTOR SPDR TRUST,81369Y70,,23.88000,0.087432,59920,0.081719,0.085217
86456,31/08/2009,XLI,SECTOR SPDR TRUST,81369Y70,,25.02000,0.047739,72370,0.031459,0.056864
86456,30/09/2009,XLI,SECTOR SPDR TRUST,81369Y70,,26.34000,0.058509,79370,0.045222,0.071255
86456,30/10/2009,XLI,SECTOR SPDR TRUST,81369Y70,,25.29000,-0.039863,73230,-0.027993,-0.050612
86456,30/11/2009,XLI,SECTOR SPDR TRUST,81369Y70,,27.51000,0.087782,72130,0.057098,0.028476
86456,31/12/2009,XLI,SECTOR SPDR TRUST,81369Y70,,27.79000,0.016742,75080,0.028419,0.055001
86456,29/01/2010,XLI,SECTOR SPDR TRUST,81369Y70,,27.38000,-0.014754,72980,-0.037096,-0.011388
86456,26/02/2010,XLI,SECTOR SPDR TRUST,81369Y70,,28.84000,0.053324,87530,0.034774,0.033603
86456,31/03/2010,XLI,SECTOR SPDR TRUST,81369Y70,,31.24000,0.086906,95280,0.063606,0.069289
86456,30/04/2010,XLI,SECTOR SPDR TRUST,81369Y70,,32.57000,0.042574,102780,0.020043,0.057843
86456,28/05/2010,XLI,SECTOR SPDR TRUST,81369Y70,,29.60000,-0.091188,89230,-0.079136,-0.076929
86456,30/06/2010,XLI,SECTOR SPDR TRUST,81369Y70,,27.43000,-0.068343,110980,-0.050725,-0.056799
86456,30/07/2010,XLI,SECTOR SPDR TRUST,81369Y70,,30.29000,0.104265,103430,0.070292,0.059940
86456,31/08/2010,XLI,SECTOR SPDR TRUST,81369Y70,,28.19000,-0.069330,89830,-0.042813,-0.047566
86456,30/09/2010,XLI,SECTOR SPDR TRUST,81369Y70,,31.28000,0.115115,96130,0.091518,0.096418
86456,29/10/2010,XLI,SECTOR SPDR TRUST,81369Y70,,32.18000,0.028772,90980,0.038531,0.040681
86456,30/11/2010,XLI,SECTOR SPDR TRUST,81369Y70,,32.61000,0.013362,96530,0.005108,0.010736
86456,31/12/2010,XLI,SECTOR SPDR TRUST,81369Y70,,34.87000,0.074744,106430,0.067150,0.068851
86456,31/01/2011,XLI,SECTOR SPDR TRUST,81369Y70,,36.24000,0.039289,113680,0.019157,0.014412
86456,28/02/2011,XLI,SECTOR SPDR TRUST,81369Y70,,37.01000,0.021247,122630,0.038165,0.037036
86456,31/03/2011,XLI,SECTOR SPDR TRUST,81369Y70,,37.66500,0.021944,108530,0.003366,0.008605
86456,29/04/2011,XLI,SECTOR SPDR TRUST,81369Y70,,38.70000,0.027479,112680,0.028688,0.019203
86456,31/05/2011,XLI,SECTOR SPDR TRUST,81369Y70,,37.63000,-0.027649,108380,-0.014935,-0.018549
86456,30/06/2011,XLI,SECTOR SPDR TRUST,81369Y70,,37.24000,-0.005713,108980,-0.018395,-0.024106
86456,29/07/2011,XLI,SECTOR SPDR TRUST,81369Y70,,34.68000,-0.068743,87780,-0.022470,-0.021813
86456,31/08/2011,XLI,SECTOR SPDR TRUST,81369Y70,,32.40000,-0.065744,96830,-0.057472,-0.075715
86456,30/09/2011,XLI,SECTOR SPDR TRUST,81369Y70,,29.22000,-0.092655,85680,-0.084873,-0.100920
86456,31/10/2011,XLI,SECTOR SPDR TRUST,81369Y70,,33.42000,0.143737,103230,0.113977,0.107697
86456,30/11/2011,XLI,SECTOR SPDR TRUST,81369Y70,,33.89000,0.014063,77230,-0.006226,-0.020645
86456,30/12/2011,XLI,SECTOR SPDR TRUST,81369Y70,,33.75000,0.002287,81480,0.003702,-0.003561
86456,31/01/2012,XLI,SECTOR SPDR TRUST,81369Y70,,36.22000,0.073185,81480,0.054076,0.085342
86456,29/02/2012,XLI,SECTOR SPDR TRUST,81369Y70,,37.23000,0.027885,81480,0.041186,0.036494
86456,30/03/2012,XLI,SECTOR SPDR TRUST,81369Y70,,37.41500,0.009719,97926,0.023994,0.017608
86456,30/04/2012,XLI,SECTOR SPDR TRUST,81369Y70,,37.01000,-0.010825,89926,-0.006801,-0.009106
86456,31/05/2012,XLI,SECTOR SPDR TRUST,81369Y70,,34.67000,-0.063226,89176,-0.065531,-0.068434
86456,29/06/2012,XLI,SECTOR SPDR TRUST,81369Y70,,35.67000,0.033565,91526,0.038156,0.034188
86456,31/07/2012,XLI,SECTOR SPDR TRUST,81369Y70,,35.81000,0.003925,93776,0.010266,-0.003281
86456,31/08/2012,XLI,SECTOR SPDR TRUST,81369Y70,,36.36000,0.015359,96026,0.026265,0.024820
86456,28/09/2012,XLI,SECTOR SPDR TRUST,81369Y70,,36.53000,0.011265,86426,0.026539,0.034925
86456,31/10/2012,XLI,SECTOR SPDR TRUST,81369Y70,,36.48940,-0.001111,80826,-0.014101,-0.013477
86456,30/11/2012,XLI,SECTOR SPDR TRUST,81369Y70,,37.13000,0.017556,92776,0.006193,0.002790
86456,31/12/2012,XLI,SECTOR SPDR TRUST,81369Y70,,37.90000,0.028280,102626,0.012531,0.021872
86456,31/01/2013,XLI,SECTOR SPDR TRUST,81369Y70,,40.08000,0.057520,113376,0.054094,0.063509
86456,28/02/2013,XLI,SECTOR SPDR TRUST,81369Y70,,40.97000,0.022206,117626,0.008332,0.003500
86456,28/03/2013,XLI,SECTOR SPDR TRUST,81369Y70,,41.76000,0.023720,108426,0.035274,0.031419
86456,30/04/2013,XLI,SECTOR SPDR TRUST,81369Y70,,41.45000,-0.007423,105476,0.014945,0.002477
86456,31/05/2013,XLI,SECTOR SPDR TRUST,81369Y70,,43.53000,0.050181,118526,0.019067,0.023985
86456,28/06/2013,XLI,SECTOR SPDR TRUST,81369Y70,,42.64000,-0.015485,119676,-0.015039,-0.013012
86456,31/07/2013,XLI,SECTOR SPDR TRUST,81369Y70,,45.16000,0.059099,126276,0.052681,0.054898
86456,30/08/2013,XLI,SECTOR SPDR TRUST,81369Y70,,44.04000,-0.024801,128576,-0.025714,-0.017278
86456,30/09/2013,XLI,SECTOR SPDR TRUST,81369Y70,,46.40500,0.058673,147726,0.037477,0.051828
86456,31/10/2013,XLI,SECTOR SPDR TRUST,81369Y70,,48.62000,0.047732,153676,0.039852,0.025762
86456,29/11/2013,XLI,SECTOR SPDR TRUST,81369Y70,,50.40000,0.036611,169526,0.024947,0.023398
86456,31/12/2013,XLI,SECTOR SPDR TRUST,81369Y70,,52.26000,0.042037,188576,0.026126,0.025242
86456,31/01/2014,XLI,SECTOR SPDR TRUST,81369Y70,,50.03000,-0.042671,174876,-0.029957,-0.001282
86456,28/02/2014,XLI,SECTOR SPDR TRUST,81369Y70,,52.06000,0.040576,173426,0.046173,0.044257
86456,31/03/2014,XLI,SECTOR SPDR TRUST,81369Y70,,52.33000,0.009498,163476,0.004469,0.001028
86456,30/04/2014,XLI,SECTOR SPDR TRUST,81369Y70,,53.03000,0.013377,182776,0.001661,-0.022319
86456,30/05/2014,XLI,SECTOR SPDR TRUST,81369Y70,,54.05000,0.019234,191726,0.020219,0.006647
86456,30/06/2014,XLI,SECTOR SPDR TRUST,81369Y70,,54.06000,0.004804,193226,0.027941,0.039501
86456,31/07/2014,XLI,SECTOR SPDR TRUST,81369Y70,,51.83000,-0.041250,169576,-0.020523,-0.035223
86456,29/08/2014,XLI,SECTOR SPDR TRUST,81369Y70,,54.02000,0.042253,169026,0.040186,0.033697
86456,30/09/2014,XLI,SECTOR SPDR TRUST,81369Y70,,53.15000,-0.011342,161126,-0.025129,-0.044988
86456,31/10/2014,XLI,SECTOR SPDR TRUST,81369Y70,,55.21000,0.038758,165676,0.021184,0.014199
86456,28/11/2014,XLI,SECTOR SPDR TRUST,81369Y70,,56.91000,0.030792,174776,0.021150,-0.002457
86456,31/12/2014,XLI,SECTOR SPDR TRUST,81369Y70,,56.58000,-0.000253,163526,-0.003616,-0.000190
86456,30/01/2015,XLI,SECTOR SPDR TRUST,81369Y70,,54.57000,-0.035525,149976,-0.027152,-0.019073
86456,27/02/2015,XLI,SECTOR SPDR TRUST,81369Y70,,57.49000,0.053509,143476,0.055948,0.054123
86456,31/03/2015,XLI,SECTOR SPDR TRUST,81369Y70,,55.77000,-0.025383,138776,-0.010439,-0.005112
86456,30/04/2015,XLI,SECTOR SPDR TRUST,81369Y70,,55.63000,-0.002510,136176,0.008723,0.015127
86456,29/05/2015,XLI,SECTOR SPDR TRUST,81369Y70,,55.81000,0.003236,140676,0.010326,0.003962
86456,30/06/2015,XLI,SECTOR SPDR TRUST,81369Y70,,54.06000,-0.026380,134326,-0.019259,-0.013473
86456,31/07/2015,XLI,SECTOR SPDR TRUST,81369Y70,,54.22000,0.002960,130276,0.012095,-0.027144
86456,31/08/2015,XLI,SECTOR SPDR TRUST,81369Y70,,51.29000,-0.054039,120426,-0.059996,-0.047295
86456,30/09/2015,XLI,SECTOR SPDR TRUST,81369Y70,,49.89000,-0.021819,120926,-0.033738,-0.049922
86456,30/10/2015,XLI,SECTOR SPDR TRUST,81369Y70,,54.27000,0.087793,132576,0.073963,0.052873
86456,30/11/2015,XLI,SECTOR SPDR TRUST,81369Y70,,54.74000,0.008660,129176,0.002442,0.007333
86456,31/12/2015,XLI,SECTOR SPDR TRUST,81369Y70,,53.01000,-0.025781,114426,-0.022257,-0.035887
86456,29/01/2016,XLI,SECTOR SPDR TRUST,81369Y70,,49.99000,-0.056970,111326,-0.057035,-0.074951
86456,29/02/2016,XLI,SECTOR SPDR TRUST,81369Y70,,52.12000,0.042608,116876,0.000682,0.005557
86456,31/03/2016,XLI,SECTOR SPDR TRUST,81369Y70,,55.47000,0.069701,117726,0.070460,0.078191
86456,29/04/2016,XLI,SECTOR SPDR TRUST,81369Y70,,56.16000,0.012439,127376,0.011799,0.039834
86456,31/05/2016,XLI,SECTOR SPDR TRUST,81369Y70,,55.92000,-0.004274,121376,0.014296,-0.000617
86456,30/06/2016,XLI,SECTOR SPDR TRUST,81369Y70,,56.01000,0.007103,116576,0.003123,0.005839
86456,29/07/2016,XLI,SECTOR SPDR TRUST,81369Y70,,58.04000,0.036244,118676,0.038740,0.049867
86456,31/08/2016,XLI,SECTOR SPDR TRUST,81369Y70,,58.59000,0.009476,131776,0.002787,0.013067
86456,30/09/2016,XLI,SECTOR SPDR TRUST,81369Y70,,58.38000,0.001733,125326,0.003016,0.015373
86456,31/10/2016,XLI,SECTOR SPDR TRUST,81369Y70,,57.21000,-0.020041,130926,-0.021590,-0.039941
86456,30/11/2016,XLI,SECTOR SPDR TRUST,81369Y70,,62.41000,0.090893,159026,0.040415,0.050505
86456,30/12/2016,XLI,SECTOR SPDR TRUST,81369Y70,,62.22000,0.003112,163576,0.018775,0.015889
86456,31/01/2017,XLI,SECTOR SPDR TRUST,81369Y70,,63.38000,0.018644,166376,0.022177,0.025931
86456,28/02/2017,XLI,SECTOR SPDR TRUST,81369Y70,,65.86000,0.039129,165926,0.032638,0.017130
86456,31/03/2017,XLI,SECTOR SPDR TRUST,81369Y70,,65.06000,-0.007642,160776,0.002089,0.006390
86456,28/04/2017,XLI,SECTOR SPDR TRUST,81369Y70,,66.34000,0.019674,168876,0.009612,0.003684
86456,31/05/2017,XLI,SECTOR SPDR TRUST,81369Y70,,67.52000,0.017787,166976,0.009340,-0.011327
86456,30/06/2017,XLI,SECTOR SPDR TRUST,81369Y70,,68.11000,0.013531,160076,0.009460,0.022916
86456,31/07/2017,XLI,SECTOR SPDR TRUST,81369Y70,,68.31000,0.002936,157326,0.020327,0.009110
86456,31/08/2017,XLI,SECTOR SPDR TRUST,81369Y70,,68.46000,0.002196,169326,0.001591,-0.008749
86456,29/09/2017,XLI,SECTOR SPDR TRUST,81369Y70,,71.00000,0.041716,154276,0.023704,0.046757
86456,31/10/2017,XLI,SECTOR SPDR TRUST,81369Y70,,71.53000,0.007465,178026,0.019264,0.002211
86456,30/11/2017,XLI,SECTOR SPDR TRUST,81369Y70,,74.51000,0.041661,174376,0.027269,0.020836
86456,29/12/2017,XLI,SECTOR SPDR TRUST,81369Y70,,75.67000,0.020960,165776,0.012163,0.014220
86457,31/01/2000,XLK,SECTOR SPDR TRUST,81369Y80,,50.56250,-0.061485,20000,-0.039607,0.050642
86457,29/02/2000,XLK,SECTOR SPDR TRUST,81369Y80,,55.87500,0.105068,20000,0.031782,0.120481
86457,31/03/2000,XLK,SECTOR SPDR TRUST,81369Y80,,60.56250,0.083893,20000,0.053499,-0.000464
86457,28/04/2000,XLK,SECTOR SPDR TRUST,81369Y80,,55.00000,-0.091847,20000,-0.059527,-0.088473
86457,31/05/2000,XLK,SECTOR SPDR TRUST,81369Y80,,49.28125,-0.103977,20000,-0.038870,-0.057337
86457,30/06/2000,XLK,SECTOR SPDR TRUST,81369Y80,,54.18750,0.099556,20000,0.051603,0.079304
86457,31/07/2000,XLK,SECTOR SPDR TRUST,81369Y80,,51.46875,-0.050173,25700,-0.017712,-0.019303
86457,31/08/2000,XLK,SECTOR SPDR TRUST,81369Y80,,56.51563,0.098057,25700,0.075007,0.059300
86457,29/09/2000,XLK,SECTOR SPDR TRUST,81369Y80,,46.37500,-0.179430,25700,-0.051144,-0.040045
86457,31/10/2000,XLK,SECTOR SPDR TRUST,81369Y80,,43.71875,-0.057278,25700,-0.024495,-0.066833
86457,30/11/2000,XLK,SECTOR SPDR TRUST,81369Y80,,34.75000,-0.205147,25700,-0.102373,-0.118569
86457,29/12/2000,XLK,SECTOR SPDR TRUST,81369Y80,,31.31250,-0.098921,25700,0.020423,-0.007053
86457,31/01/2001,XLK,SECTOR SPDR TRUST,81369Y80,,37.30000,0.191218,25700,0.039599,0.225038
86457,28/02/2001,XLK,SECTOR SPDR TRUST,81369Y80,,28.01000,-0.249062,25700,-0.099103,-0.074519
86457,30/03/2001,XLK,SECTOR SPDR TRUST,81369Y80,,24.80000,-0.114602,25700,-0.070393,-0.072702
86457,30/04/2001,XLK,SECTOR SPDR TRUST,81369Y80,,28.81000,0.161694,25700,0.083831,0.076441
86457,31/05/2001,XLK,SECTOR SPDR TRUST,81369Y80,,27.63000,-0.040958,25700,0.010455,0.062199
86457,29/06/2001,XLK,SECTOR SPDR TRUST,81369Y80,,28.17000,0.019544,42900,-0.017553,0.007726
86457,31/07/2001,XLK,SECTOR SPDR TRUST,81369Y80,,26.22000,-0.069223,42900,-0.018298,-0.028403
86457,31/08/2001,XLK,SECTOR SPDR TRUST,81369Y80,,23.02000,-0.122044,42900,-0.058982,-0.035013
86457,28/09/2001,XLK,SECTOR SPDR TRUST,81369Y80,,19.25000,-0.163771,42900,-0.091485,-0.127787
86457,31/10/2001,XLK,SECTOR SPDR TRUST,81369Y80,,21.35000,0.109091,42900,0.027836,0.078125
86457,30/11/2001,XLK,SECTOR SPDR TRUST,81369Y80,,24.54000,0.149415,52250,0.078777,0.080799
86457,31/12/2001,XLK,SECTOR SPDR TRUST,81369Y80,,24.00000,-0.022005,52250,0.017852,0.057768
86457,31/01/2002,XLK,SECTOR SPDR TRUST,81369Y80,,23.74000,-0.010833,56700,-0.015975,0.018192
86457,28/02/2002,XLK,SECTOR SPDR TRUST,81369Y80,,20.65600,-0.129907,53600,-0.021696,-0.033066
86457,28/03/2002,XLK,SECTOR SPDR TRUST,81369Y80,,21.67000,0.049090,54200,0.044678,0.074653
86457,30/04/2002,XLK,SECTOR SPDR TRUST,81369Y80,,19.05000,-0.120905,53700,-0.049618,-0.003165
86457,31/05/2002,XLK,SECTOR SPDR TRUST,81369Y80,,18.26000,-0.041470,53700,-0.010521,-0.015507
86457,28/06/2002,XLK,SECTOR SPDR TRUST,81369Y80,,15.82000,-0.133625,52800,-0.070249,-0.067317
86457,31/07/2002,XLK,SECTOR SPDR TRUST,81369Y80,,14.32000,-0.094817,54450,-0.081149,-0.107497
86457,30/08/2002,XLK,SECTOR SPDR TRUST,81369Y80,,14.20000,-0.008380,55250,0.007979,0.006337
86457,30/09/2002,XLK,SECTOR SPDR TRUST,81369Y80,,11.83000,-0.166901,53450,-0.099920,-0.084490
86457,31/10/2002,XLK,SECTOR SPDR TRUST,81369Y80,,14.76000,0.247675,58600,0.074923,0.042773
86457,29/11/2002,XLK,SECTOR SPDR TRUST,81369Y80,,17.10000,0.158537,63550,0.061271,0.117775
86457,31/12/2002,XLK,SECTOR SPDR TRUST,81369Y80,,14.80000,-0.132120,64250,-0.053313,-0.040159
86457,31/01/2003,XLK,SECTOR SPDR TRUST,81369Y80,,14.45000,-0.023649,64050,-0.023392,0.006068
86457,28/02/2003,XLK,SECTOR SPDR TRUST,81369Y80,,14.52000,0.004844,62201,-0.015390,-0.021448
86457,31/03/2003,XLK,SECTOR SPDR TRUST,81369Y80,,14.30000,-0.015152,62801,0.010325,0.009434
86457,30/04/2003,XLK,SECTOR SPDR TRUST,81369Y80,,15.61000,0.091608,62701,0.082762,0.098231
86457,30/05/2003,XLK,SECTOR SPDR TRUST,81369Y80,,16.95000,0.085842,62851,0.063471,0.133177
86457,30/06/2003,XLK,SECTOR SPDR TRUST,81369Y80,,17.07000,0.007080,62001,0.016336,0.049745
86457,31/07/2003,XLK,SECTOR SPDR TRUST,81369Y80,,17.60000,0.031049,59951,0.023112,0.061927
86457,29/08/2003,XLK,SECTOR SPDR TRUST,81369Y80,,18.44000,0.047727,58251,0.024966,0.047429
86457,30/09/2003,XLK,SECTOR SPDR TRUST,81369Y80,,18.28000,-0.008677,58201,-0.009112,0.025239
86457,31/10/2003,XLK,SECTOR SPDR TRUST,81369Y80,,19.62000,0.073304,55151,0.060319,0.080954
86457,28/11/2003,XLK,SECTOR SPDR TRUST,81369Y80,,19.90000,0.014271,54451,0.016593,0.038147
86457,31/12/2003,XLK,SECTOR SPDR TRUST,81369Y80,,20.38000,0.031209,53801,0.045488,0.038908
86457,30/01/2004,XLK,SECTOR SPDR TRUST,81369Y80,,21.25000,0.042689,56301,0.023051,0.065763
86457,27/02/2004,XLK,SECTOR SPDR TRUST,81369Y80,,20.71000,-0.025412,54503,0.015458,0.013720
86457,31/03/2004,XLK,SECTOR SPDR TRUST,81369Y80,,20.16000,-0.026557,52053,-0.010674,0.006293
86457,30/04/2004,XLK,SECTOR SPDR TRUST,81369Y80,,19.39000,-0.038194,48853,-0.024232,-0.043590
86457,28/05/2004,XLK,SECTOR SPDR TRUST,81369Y80,,20.15000,0.039195,47253,0.014068,0.002593
86457,30/06/2004,XLK,SECTOR SPDR TRUST,81369Y80,,20.70000,0.027295,50653,0.021598,0.022731
86457,30/07/2004,XLK,SECTOR SPDR TRUST,81369Y80,,19.44000,-0.060870,48953,-0.037667,-0.051090
86457,31/08/2004,XLK,SECTOR SPDR TRUST,81369Y80,,18.58000,-0.044239,46203,0.002713,-0.004742
86457,30/09/2004,XLK,SECTOR SPDR TRUST,81369Y80,,19.12000,0.029064,49003,0.020547,0.041601
86457,29/10/2004,XLK,SECTOR SPDR TRUST,81369Y80,,19.96000,0.043933,48903,0.017806,0.020845
86457,30/11/2004,XLK,SECTOR SPDR TRUST,81369Y80,,20.98000,0.051102,58653,0.048207,0.079935
86457,31/12/2004,XLK,SECTOR SPDR TRUST,81369Y80,,21.11000,0.026104,58503,0.035178,0.052928
86457,31/01/2005,XLK,SECTOR SPDR TRUST,81369Y80,,19.92000,-0.056371,57003,-0.026555,-0.029282
86457,28/02/2005,XLK,SECTOR SPDR TRUST,81369Y80,,19.95000,0.001506,52153,0.022680,0.016643
86457,31/03/2005,XLK,SECTOR SPDR TRUST,81369Y80,,19.56000,-0.019549,53253,-0.016949,-0.031842
86457,29/04/2005,XLK,SECTOR SPDR TRUST,81369Y80,,18.87000,-0.035276,56403,-0.025185,-0.046513
86457,31/05/2005,XLK,SECTOR SPDR TRUST,81369Y80,,20.18000,0.069422,59803,0.037956,0.043820
86457,30/06/2005,XLK,SECTOR SPDR TRUST,81369Y80,,19.92000,-0.012884,59853,0.011532,0.032139
86457,29/07/2005,XLK,SECTOR SPDR TRUST,81369Y80,,21.05000,0.056727,62453,0.043325,0.058751
86457,31/08/2005,XLK,SECTOR SPDR TRUST,81369Y80,,20.85000,-0.009501,61753,-0.005945,-0.007216
86457,30/09/2005,XLK,SECTOR SPDR TRUST,81369Y80,,20.90000,0.002398,62303,0.010606,0.010533
86457,31/10/2005,XLK,SECTOR SPDR TRUST,81369Y80,,20.42000,-0.022966,62853,-0.020877,-0.033876
86457,30/11/2005,XLK,SECTOR SPDR TRUST,81369Y80,,21.71000,0.063173,71803,0.040329,0.034319
86457,30/12/2005,XLK,SECTOR SPDR TRUST,81369Y80,,20.90000,-0.030488,73653,0.003456,0.013484
86457,31/01/2006,XLK,SECTOR SPDR TRUST,81369Y80,,21.60000,0.033493,78403,0.040044,0.076354
86457,28/02/2006,XLK,SECTOR SPDR TRUST,81369Y80,,21.65000,0.002315,72254,-0.001637,0.004836
86457,31/03/2006,XLK,SECTOR SPDR TRUST,81369Y80,,22.14000,0.022633,76004,0.019053,0.036978
86457,28/04/2006,XLK,SECTOR SPDR TRUST,81369Y80,,21.85000,-0.013098,71904,0.012965,0.009791
86457,31/05/2006,XLK,SECTOR SPDR TRUST,81369Y80,,20.43000,-0.064989,73404,-0.031045,-0.044331
86457,30/06/2006,XLK,SECTOR SPDR TRUST,81369Y80,,20.33000,-0.004895,72904,-0.000386,-0.008479
86457,31/07/2006,XLK,SECTOR SPDR TRUST,81369Y80,,19.80000,-0.026070,72154,-0.001884,-0.022698
86457,31/08/2006,XLK,SECTOR SPDR TRUST,81369Y80,,21.19000,0.070202,74204,0.025048,0.025011
86457,29/09/2006,XLK,SECTOR SPDR TRUST,81369Y80,,22.00000,0.040280,81904,0.019424,0.009006
86457,31/10/2006,XLK,SECTOR SPDR TRUST,81369Y80,,22.89000,0.040455,84004,0.037133,0.046211
86457,30/11/2006,XLK,SECTOR SPDR TRUST,81369Y80,,23.52000,0.027523,86854,0.023705,0.031168
86457,29/12/2006,XLK,SECTOR SPDR TRUST,81369Y80,,23.26000,-0.005318,86554,0.010854,0.014800
86457,31/01/2007,XLK,SECTOR SPDR TRUST,81369Y80,,23.73000,0.020206,86554,0.019401,0.022283
86457,28/02/2007,XLK,SECTOR SPDR TRUST,81369Y80,,23.05000,-0.028656,85454,-0.013994,0.002111
86457,30/03/2007,XLK,SECTOR SPDR TRUST,81369Y80,,23.32000,0.011714,86404,0.012946,0.006545
86457,30/04/2007,XLK,SECTOR SPDR TRUST,81369Y80,,24.42000,0.047170,87404,0.039821,0.027044
86457,31/05/2007,XLK,SECTOR SPDR TRUST,81369Y80,,25.65000,0.050369,88954,0.038932,0.023123
86457,29/06/2007,XLK,SECTOR SPDR TRUST,81369Y80,,25.60000,-0.001259,88554,-0.014754,-0.007906
86457,31/07/2007,XLK,SECTOR SPDR TRUST,81369Y80,,25.55000,-0.001953,92554,-0.031758,-0.043537
86457,31/08/2007,XLK,SECTOR SPDR TRUST,81369Y80,,26.04000,0.019178,93854,0.011631,-0.011712
86457,28/09/2007,XLK,SECTOR SPDR TRUST,81369Y80,,26.97000,0.037732,98204,0.040849,0.025364
86457,31/10/2007,XLK,SECTOR SPDR TRUST,81369Y80,,28.40000,0.053022,104704,0.025834,0.017406
86457,30/11/2007,XLK,SECTOR SPDR TRUST,81369Y80,,26.26000,-0.075352,103304,-0.049327,-0.076617
86457,31/12/2007,XLK,SECTOR SPDR TRUST,81369Y80,,26.66000,0.019902,114754,-0.004428,-0.010989
86457,31/01/2008,XLK,SECTOR SPDR TRUST,81369Y80,,23.25000,-0.127907,104254,-0.062147,-0.045066
86457,29/02/2008,XLK,SECTOR SPDR TRUST,81369Y80,,22.15000,-0.047312,101304,-0.021664,-0.021401
86457,31/03/2008,XLK,SECTOR SPDR TRUST,81369Y80,,22.40000,0.011535,111604,-0.010419,-0.025309
86457,30/04/2008,XLK,SECTOR SPDR TRUST,81369Y80,,23.80000,0.062500,121554,0.051106,0.031907
86457,30/05/2008,XLK,SECTOR SPDR TRUST,81369Y80,,25.35000,0.065126,134204,0.023841,0.031787
86457,30/06/2008,XLK,SECTOR SPDR TRUST,81369Y80,,22.91000,-0.093547,129754,-0.078433,-0.086625
86457,31/07/2008,XLK,SECTOR SPDR TRUST,81369Y80,,22.35000,-0.024443,140704,-0.013328,-0.001295
86457,29/08/2008,XLK,SECTOR SPDR TRUST,81369Y80,,22.75000,0.017897,140904,0.010563,0.013023
86457,30/09/2008,XLK,SECTOR SPDR TRUST,81369Y80,,19.85000,-0.124365,113704,-0.098007,-0.120091
86457,31/10/2008,XLK,SECTOR SPDR TRUST,81369Y80,,16.65000,-0.161209,135855,-0.184621,-0.205222
86457,28/11/2008,XLK,SECTOR SPDR TRUST,81369Y80,,15.25000,-0.084084,140904,-0.084615,-0.130320
86457,31/12/2008,XLK,SECTOR SPDR TRUST,81369Y80,,15.41000,0.015771,136605,0.022148,0.042176
86457,30/01/2009,XLK,SECTOR SPDR TRUST,81369Y80,,14.68000,-0.047372,136605,-0.077323,-0.024042
86457,27/02/2009,XLK,SECTOR SPDR TRUST,81369Y80,,14.12000,-0.038147,136605,-0.100214,-0.107667
86457,31/03/2009,XLK,SECTOR SPDR TRUST,81369Y80,,15.62000,0.111698,130200,0.086690,0.107474
86457,30/04/2009,XLK,SECTOR SPDR TRUST,81369Y80,,17.25000,0.104353,147460,0.109359,0.192762
86457,29/05/2009,XLK,SECTOR SPDR TRUST,81369Y80,,17.65000,0.023188,155410,0.067788,0.102330
86457,30/06/2009,XLK,SECTOR SPDR TRUST,81369Y80,,18.21000,0.036296,159010,-0.003098,0.023921
86457,31/07/2009,XLK,SECTOR SPDR TRUST,81369Y80,,19.70000,0.081823,198210,0.081719,0.085217
86457,31/08/2009,XLK,SECTOR SPDR TRUST,81369Y80,,20.02000,0.016244,193210,0.031459,0.056864
86457,30/09/2009,XLK,SECTOR SPDR TRUST,81369Y80,,20.87000,0.046289,205010,0.045222,0.071255
86457,30/10/2009,XLK,SECTOR SPDR TRUST,81369Y80,,20.61000,-0.012458,180560,-0.027993,-0.050612
86457,30/11/2009,XLK,SECTOR SPDR TRUST,81369Y80,,21.75000,0.055313,184110,0.057098,0.028476
86457,31/12/2009,XLK,SECTOR SPDR TRUST,81369Y80,,22.93000,0.057906,200860,0.028419,0.055001
86457,29/01/2010,XLK,SECTOR SPDR TRUST,81369Y80,,20.95900,-0.085957,185960,-0.037096,-0.011388
86457,26/02/2010,XLK,SECTOR SPDR TRUST,81369Y80,,21.69000,0.034878,192410,0.034774,0.033603
86457,31/03/2010,XLK,SECTOR SPDR TRUST,81369Y80,,23.10000,0.068377,209460,0.063606,0.069289
86457,30/04/2010,XLK,SECTOR SPDR TRUST,81369Y80,,23.38900,0.012511,194610,0.020043,0.057843
86457,28/05/2010,XLK,SECTOR SPDR TRUST,81369Y80,,21.64000,-0.074779,194760,-0.079136,-0.076929
